"","ery1","ery2","ery3","ebMac1","ebMac2","ebMac3","spMac1","spMac2"
"Dcx",0,0,0,0.407431234155018,0.592272424192553,0,0,0
"Dcxr",93.2443926102914,78.3820826703676,76.7596328290696,20.7789929419059,25.1715780281835,32.841379101569,1562.59798218637,1228.49944646985
"Dda1",345.004252658078,336.856331476223,338.081029886858,328.389574728945,340.260507698622,310.008182947778,763.599661197871,823.817275868017
"Ddah1",0,0,0,59.0775289524777,63.6692856006994,77.2313750300634,30.3417083919684,7.22646733217559
"Ddah2",24.8651713627444,19.5955206675919,14.6746356879104,67.633584869733,79.3645048418021,65.3218639272966,15.1708541959842,108.397009982634
"Ddb1",8158.8843534005,8144.27163746391,8155.71098808864,4220.58015461183,4356.75595236042,4058.25613183674,1208.61138428007,1604.27574774298
"Ddb2",31.0814642034305,36.3916812398135,33.8645438951777,65.1889974648029,56.2658802982925,57.021295582944,20.2278055946456,57.8117386574047
"Ddc",12.4325856813722,0.93312003179009,7.33731784395518,4.88917480986022,5.62658802982925,14.4357710336567,0,0
"Ddhd1",790.505239573915,814.613787752749,791.86591808224,221.235160146175,211.145119224645,237.107539227811,232.619764338424,224.020487297443
"Ddhd2",108.785124712007,143.700484895674,155.212492852898,124.673957651436,134.149704079613,127.034785096179,55.6264653852754,43.3588039930535
"Ddi1",0,0,0,0,0,0,0,0
"Ddi2",177.164345959554,146.499844991044,153.519265658139,305.165994382109,313.31211239786,298.098671845011,10.1139027973228,36.1323366608779
"Ddit3",3226.25598431608,3098.89162557489,3361.05598159639,89.227440279949,87.6563187804978,94.19340599461,227.562812939763,137.302879311336
"Ddit4",1696.01189670052,1863.44070348481,1814.01073465169,20.7789929419059,27.83680393705,19.4882908954366,1860.95811470739,2052.31672233787
"Ddit4l",0,0,0,0.407431234155018,0,1.08268282752425,0,0
"Ddn",2.07209761356203,1.86624006358018,1.69322719475889,0.407431234155018,0.296136212096276,0.360894275841418,0,0
"Ddo",0,0,0,0,0,0,0,0
"Ddost",430.996303620903,409.63969395585,408.067753936892,1140.4000243999,1454.02880139272,1450.07320033082,788.884418191178,809.364341203666
"Ddr1",1.03604880678102,5.59872019074054,5.64409064919629,2.03715617077509,9.77249499917712,1.80447137920709,15.1708541959842,50.5852713252291
"Ddr2",2.07209761356203,0.93312003179009,0.564409064919629,2.03715617077509,7.69954151450318,1.44357710336567,0,0
"Ddrgk1",323.247227715677,313.52833068147,327.357257653385,172.750843281728,188.342630893232,177.199089438136,809.112223785823,1250.17884846638
"Ddt",209.281858969765,209.01888712098,188.512627683156,39.5208297130368,38.2015713604196,46.9162558593843,616.94807063669,325.191029947901
"Ddx1",506.627866515917,497.352976944118,488.213841155479,1046.28340931009,1005.08630385476,1103.25380124721,480.410382872833,231.246954629619
"Ddx10",63.198977213642,60.6528020663559,79.5816781536677,352.835448778246,363.062996030035,383.269720943586,141.594639162519,180.66168330439
"Ddx11",100.496734257759,96.1113632743793,110.624176724247,226.53176619019,208.776029527875,184.777869230806,30.3417083919684,14.4529346643512
"Ddx17",3008.68573489207,2942.12746023415,2811.88596142959,2017.1920403015,2120.03914239724,1970.1218518183,632.118924832675,650.382059895803
"Ddx18",244.50751840032,230.480647852152,237.616216331164,524.771429591664,471.744985869368,507.417351833033,359.043549304959,289.058693287024
"Ddx19a",1367.58442495094,1242.9158823444,1295.31880399055,519.474823547648,498.101108745937,523.296699970056,85.9681737772437,72.2646733217559
"Ddx19b",197.885322095174,195.022086644129,200.929627111388,191.900111287014,219.140796951245,186.221446334171,50.569513986614,86.7176079861071
"Ddx20",275.58898260375,234.213127979313,230.843307552128,281.942414035273,257.342368311664,299.542248948377,20.2278055946456,21.6794019965268
"Ddx21",929.335779682571,889.263390295956,910.956230780281,2685.37926431573,2506.79303539498,2533.83871068259,1931.75543428865,1763.25802905084
"Ddx23",685.864310089032,669.980182825285,637.217834294261,957.055969030138,963.331097949187,869.394310501975,60.6834167839368,101.170542650458
"Ddx24",694.152700543281,710.104344192259,663.745060345484,587.108408417381,607.375371009463,680.285709961072,4288.29478606486,4877.86544921852
"Ddx25",0,0,0.564409064919629,0,0.888408636288829,1.08268282752425,5.0569513986614,7.22646733217559
"Ddx26b",12492.6765121655,12912.5149999113,12450.2995630621,618.888044681473,573.023570406295,517.522391556593,15.1708541959842,36.1323366608779
"Ddx27",764.60401940439,753.960985686393,673.904423514037,838.900911125183,872.121144623534,788.553992713497,450.068674480864,527.532115248818
"Ddx28",56.9826843729559,64.3852821935162,55.3120883621237,93.7091838556542,90.025408477268,79.0358464092705,227.562812939763,151.755813975687
"Ddx31",22.7930737491823,33.5923211444432,29.9136804407403,108.78413951939,101.870856961119,110.072754131632,121.366833567874,166.208748640039
"Ddx39",1698.08399431408,1599.36773448821,1680.81019533066,1483.04969232427,1359.8574859461,1515.03416998227,252.84756993307,303.511627951375
"Ddx39b",964.561439113126,949.916192362312,888.944277248416,1752.76916933489,1739.50410985353,1611.03204735609,1436.17419721984,1864.4285717013
"Ddx3x",2725.84441064085,2880.54153813601,2816.40123394895,3166.14812061865,3204.19381488171,3774.95412530123,1046.78893952291,1018.93189383676
"Ddx3y",4.14419522712406,9.3312003179009,3.38645438951777,336.9456306462,309.462341640609,0,0,0
"Ddx4",1.03604880678102,9.3312003179009,2.82204532459815,7.74119344894535,5.33045181773297,5.05251986177985,5.0569513986614,0
"Ddx41",307.706495613962,375.114252779616,408.067753936892,294.572782294078,285.771444672907,264.896398467601,414.670014690234,657.608527227978
"Ddx42",653.746797078821,683.976983302136,698.738422370501,631.110981706123,664.233523731948,605.94148913774,364.100500703621,455.267441927062
"Ddx43",0,0,0,0,0,0.360894275841418,0,0
"Ddx46",1009.11153780471,1106.68035770305,1110.75703976183,1280.96380018338,1225.41164565439,1261.32549406575,1491.80066260511,1792.16389837955
"Ddx47",424.780010780216,414.3052941148,465.637478558694,498.288399371587,430.582052387986,504.16930335046,475.353431474171,354.096899276604
"Ddx49",286.985519478341,239.811848170053,261.321397057788,425.358208457839,426.732281630734,442.095487905737,606.834167839368,679.287929224505
"Ddx5",15604.9671277357,16628.1989664994,16443.4936973685,3932.93370329839,3985.69727860378,3856.51623164139,1097.35845350952,874.402547193246
"Ddx50",311.850690841086,308.86273052252,300.830031602162,301.091682040559,302.947344974491,286.910949293927,146.651590561181,195.114617968741
"Ddx51",81.8478557357002,87.7132829882685,76.1952237641499,311.277462894434,276.591222097922,263.452821364235,45.5125625879526,108.397009982634
"Ddx52",337.751911010611,379.779852938567,361.221801548563,259.941127390902,286.363717097099,325.526636808959,551.207702454092,368.549833940955
"Ddx54",234.14703033251,261.273608901225,238.180625396083,787.157144387495,803.417543417198,714.931560441848,1006.33332833362,1134.55537115157
"Ddx55",63.198977213642,71.8502424478369,55.8764974270433,126.303682588056,114.604714081259,113.681696890047,283.189278325038,549.211517245345
"Ddx56",124.325856813722,147.432965022834,136.022584645631,486.472893581092,482.405889504834,442.817276457419,404.556111892912,325.191029947901
"Ddx58",8.28839045424813,22.3948807629622,23.1407716617048,32.5944987324015,51.2315646926558,109.35096557995,576.492459447399,433.588039930535
"Ddx59",26.9372689763064,38.2579213033937,42.3306798689722,50.9289042693773,41.1629334813824,51.2469871694813,45.5125625879526,130.076411979161
"Ddx6",4733.70699818246,5198.41169710259,5001.79313331775,1733.6199013296,1738.91183742933,1739.87130383147,566.378556650076,794.911406539315
"Ddx60",0,0,0,5.29660604401524,11.5493122717548,29.2324363431548,288.2462297237,202.341085300916
"Deaf1",97.3885878374155,102.64320349691,92.5630866468192,155.231300213062,139.776292109442,124.147630889448,212.391958743779,238.473421961794
"Dear1",5.18024403390508,6.53184022253063,8.46613597379444,12.6303682588056,5.62658802982925,7.57877979266977,0,0
"Deb1",165.767809084963,177.292806040117,190.205854877915,58.6700977183226,51.2315646926558,63.8782868239309,65.7403681825982,0
"Decr1",78.7397093153572,84.9139228928982,70.5511331149536,116.525332968335,121.415846959473,121.982265234399,96.0820765745665,7.22646733217559
"Decr2",6.21629284068609,6.53184022253063,2.25763625967852,25.6681677517662,22.506352119317,24.9017050330578,151.708541959842,50.5852713252291
"Dedd",237.255176752853,271.537929250916,244.389125110199,185.788642774688,176.201046197284,168.898521093783,126.423784966535,144.529346643512
"Dedd2",3024.22646699378,2980.38538153755,2957.50350017886,247.718190366251,238.093514525406,242.881847641274,313.530986717007,310.73809528355
"Def6",107.749075905226,117.573124005551,84.0969506730247,388.689397383887,421.994102237194,339.601513566774,106.195979371889,216.794019965268
"Def8",1193.52822541173,1158.0019594515,1161.5538556046,220.420297677865,260.896002856819,197.409168885255,50.569513986614,79.4911406539315
"Defa-ps1",0,0,0,0,0,0,0,0
"Defa-ps12",0,0,0,0,0,0,0,0
"Defa-ps13",0,0,0,0,0,0,0,0
"Defa-rs1",0,0,0,0,0,0,0,0
"Defa-rs7",0,0,0,0,0,0,0,0
"Defa17",0,0,0,0,0,0,0,0
"Defa20",0,0,0,0,0,0,0,0
"Defa21",0,0,0,0,0,0,0,0
"Defa22",0,0,0,0,0,0,0,0
"Defa23",0,0,0,0,0,0,0,0
"Defa24",0,0,0,0,0,0,0,0
"Defa25",0,0,0,0,0,0,0,0
"Defa26",0,0,0,0,0,0,0,0
"Defa3",0,0,0,0,0,0,0,0
"Defa4",0,0,0,0,0,0,0,0
"Defa5",0,0,0,0,0,0,0,0
"Defa6",0,0,0,0,0,0,0,0
"Defb1",2.07209761356203,1.86624006358018,1.69322719475889,0,0,0,0,0
"Defb10",0,0,0,0,0,0,0,0
"Defb11",0,0,0,0,0,0,0,0
"Defb12",0,0,0,0,0,0,0,0
"Defb13",0,0,0.564409064919629,0,0,0,0,0
"Defb14",0,0,0,0,0,0,0,0
"Defb15",0,0,0,0,0,0,0,0
"Defb18",0,0,0,0,0,0,0,0
"Defb19",0,0,0,0,0.296136212096276,0,0,0
"Defb2",0,0,0,0,0,0,0,0
"Defb20",0,0,0,0,0,0,0,0
"Defb21",0,0,0,0,0,0,0,0
"Defb22",0,0,0,0,0,0,0,0
"Defb23",0,0,0,0,0,0,0,0
"Defb25",0,0,0,0,0,0.360894275841418,0,0
"Defb26",0,0,0,0,0,0,0,0
"Defb28",2.07209761356203,0,0,0,0,0,0,0
"Defb29",0,0,0,0,0,0,0,0
"Defb3",0,0,0,0,0,0,0,0
"Defb30",0,0,0,0,0,0,0,0
"Defb33",0,0,0,0,0,0,0,0
"Defb34",0,0,0,0,0,0,0,0
"Defb35",0,0,0,0,0,0,0,0
"Defb36",0,0,0,0,0,0,0,0
"Defb37",0,0,0,0,0,0,0,0
"Defb38",0,0,0,0,0,0,0,0
"Defb39",0,0,0,0,0,0,0,0
"Defb4",0,0,0,0,0,0,0,0
"Defb40",0,0,0,0,0,0,0,0
"Defb41",0,0,0,0,0,0,0,0
"Defb42",0,0,0,0,0,0,0,0
"Defb43",0,0,0,0,0,0,0,0
"Defb44-ps",0,0,0,0,0,0,0,0
"Defb45",0,0,0,0,0,0,0,0
"Defb46",0,0,0,0,0,0,0,0
"Defb47",0,0,0,0,0,0,0,0
"Defb48",0,0,0,0,0,0,0,0
"Defb48-ps",0,0,0,0,0,0,0,0
"Defb5",0,0,0,0,0,0,0,0
"Defb50",0,0,0,0,0,0,0,0
"Defb6",0,0,0,0,0,0,0,0
"Defb7",0,0,0,0,0,0,0,0
"Defb8",0,0,1.12881812983926,0,0,0,0,0
"Defb9",0,0,0,0,0,0,0,0
"Degs1",1345.82740000854,1386.61636724007,1379.41575466357,295.795075996543,286.363717097099,320.474116947179,278.132326926377,187.888150636565
"Degs2",0,0,0,51.3363355035323,58.3388337829664,55.9386127554197,10.1139027973228,7.22646733217559
"Dek",6134.44498495039,6344.28309614082,6097.31112832675,3385.7535558282,2908.05760278543,3637.09251192981,5972.25960181911,6185.8560363423
"Dem1",32.1175130102115,21.4617607311721,32.7357257653385,69.6707410405081,66.3345115095659,57.7430841346268,75.854270979921,43.3588039930535
"Dennd1a",529.420940265099,612.126740854299,590.371881905932,219.605435209555,225.655793617363,213.649411298119,834.39698077913,961.120155179353
"Dennd1b",38.3338058508976,28.9267209854928,41.7662708040526,134.452307271156,162.282644228759,137.139824819739,156.765493358503,173.435215972214
"Dennd1c",3.10814642034305,2.79936009537027,1.69322719475889,42.3728483521219,51.5277009047521,32.841379101569,293.303181122361,744.326135214086
"Dennd2a",0,0,0,7.33376221479033,13.6222657564287,3.96983703425559,91.0251251759051,86.7176079861071
"Dennd2c",4182.52903297496,4221.43502381837,4233.06798689722,169.083962174333,156.65605619893,169.259415369625,0,21.6794019965268
"Dennd2d",49.7303427254888,40.1241613669739,62.0849971411592,35.0390861373316,52.4161095410409,34.2849562049347,121.366833567874,158.982281307863
"Dennd3",0,0,0,50.9289042693773,63.9654218127957,31.3978019982033,15.1708541959842,14.4529346643512
"Dennd4a",68339.8513928894,71114.9438627864,70414.5461212431,893.90412773611,901.734765833162,962.865927944902,35.3986597906298,36.1323366608779
"Dennd4b",96.3525390306345,100.77696343333,91.4342685169799,234.680390873291,263.857364977782,206.792420057132,935.536008752358,751.552602546261
"Dennd4c",464.149865437895,459.095055640724,447.576388481266,289.683607484218,265.338046038264,264.535504191759,15.1708541959842,7.22646733217559
"Dennd5a",1302.31335012374,1370.75332669964,1456.73979655756,421.283896116289,472.929530717753,404.201588942388,404.556111892912,563.664451909696
"Dennd5b",7.25234164746711,3.73248012716036,9.03054503871406,18.3344055369758,18.0643089378729,21.2927622746436,15.1708541959842,28.9058693287024
"Denr",130.542149654408,148.366085054624,116.268267373444,396.023159598678,396.526387996914,414.667522941789,298.360132521022,513.079180584467
"Depdc1a",676.539870828003,660.648982507384,725.265648421723,100.228083602135,94.1713154466159,116.568851096778,0,0
"Depdc1b",234.14703033251,239.811848170053,208.831354020263,204.530479545819,194.85762755935,186.582340610013,15.1708541959842,0
"Depdc5",161.623613857838,128.770564387032,164.807446956532,280.312689098653,257.934640735857,246.85168467553,65.7403681825982,7.22646733217559
"Depdc7",0,0.93312003179009,5.64409064919629,23.6310115809911,17.7681727257766,27.0670706881063,0,0
"Deptor",0,3.73248012716036,0.564409064919629,30.5573425616264,34.3518006031681,18.4056080679123,268.018424129054,332.417497280077
"Dera",279.733177830874,283.668489664187,296.879168147725,297.832232167318,303.243481186587,323.36127115391,465.239528676848,476.946843923589
"Derl1",5825.70244052965,5895.45236084979,5973.70554310935,520.289686015958,512.019510714462,573.821898587854,950.706862948343,968.346622511529
"Derl2",134.686344881532,139.968004768514,138.280220905309,153.601575276442,149.252650896523,173.951040955563,586.606362244722,570.890919241871
"Derl3",4.14419522712406,0.93312003179009,1.69322719475889,5.70403727817026,2.96136212096276,2.52625993088992,136.537687763858,137.302879311336
"Des",0,1.86624006358018,0,0.814862468310037,6.81113287821436,2.52625993088992,303.417083919684,397.455703269657
"Det1",54.9105867593938,47.5891216212946,59.8273608814807,113.265883095095,114.900850293355,99.6068201322313,156.765493358503,57.8117386574047
"Dexi",9.32443926102914,2.79936009537027,4.51527251935703,31.7796362640914,41.1629334813824,33.2022733774104,207.335007345117,166.208748640039
"Dffa",82.8839045424813,76.5158426067874,73.9375875044714,180.084605496518,183.900587711788,170.702992472991,121.366833567874,86.7176079861071
"Dffb",46.6221963051457,52.254721780245,51.9256339726059,77.0045032552985,65.4461028732771,79.0358464092705,5.0569513986614,0
"Dfna5",3.10814642034305,2.79936009537027,3.9508634544374,17.1121118345108,24.2831693918947,18.7665023437537,5.0569513986614,14.4529346643512
"Dfnb59",0,0,0,0,0,0.721788551682835,15.1708541959842,7.22646733217559
"Dgat1",51.8024403390508,46.6560015895045,42.3306798689722,99.4132211338245,112.531760596585,85.531943374416,126.423784966535,166.208748640039
"Dgat2",0,0.93312003179009,0.564409064919629,61.9295475915628,78.4760962055132,70.013489513235,136.537687763858,122.849944646985
"Dgat2l6",0,0,0,0,0,0,0,0
"Dgcr14",92.2083438035104,72.783362479627,92.5630866468192,117.7476266708,119.639029686896,100.689502959756,278.132326926377,252.926356626146
"Dgcr2",185.452736413802,203.42016693024,200.929627111388,463.249313234256,480.036799808064,402.758011839022,434.89782028488,556.43798457752
"Dgcr6",4.14419522712406,11.1974403814811,9.59495410363369,63.5592725281829,61.3001959039292,66.7654410306623,126.423784966535,231.246954629619
"Dgcr8",329.463520556363,284.601609695978,323.406394198947,374.021872954307,348.256185425221,348.262976186968,136.537687763858,274.605758622672
"Dgka",43.5140498848027,44.7897615259243,31.6069076354992,24.4458740493011,39.9783886329973,25.9843878605821,192.164153149133,281.832225954848
"Dgkb",0,0,0,0,0,0,0,0
"Dgkd",241.399371979977,210.88512718456,256.241715473512,583.034096075831,730.271899029417,554.333607692417,151.708541959842,202.341085300916
"Dgke",35.2256594305545,23.3280007947523,22.0119535318655,32.1870674982464,27.83680393705,22.0145508263265,50.569513986614,0
"Dgkg",0,0,0,58.2626664841676,70.1842822668175,45.4726787560186,15.1708541959842,93.9440753182826
"Dgkh",0,0,0,10.1857808538755,12.4377209080436,8.66146262019402,0,7.22646733217559
"Dgki",0,0,0,0.407431234155018,0.592272424192553,1.08268282752425,161.822444757165,93.9440753182826
"Dgkk",6.21629284068609,9.3312003179009,11.2881812983926,4.07431234155018,5.92272424192553,2.88715420673134,0,0
"Dgkq",59.0547819865179,55.9872019074054,62.6494062060788,107.15441458277,101.278584536927,90.5844632361958,50.569513986614,115.623477314809
"Dgkz",874.425192923177,709.171224160469,630.444925515226,1258.55508230485,1228.96528019955,1036.12746594071,490.524285670155,1047.83776316546
"Dguok",69.415270054328,64.3852821935162,66.0358605955966,46.4471606936721,37.3131627241308,48.7207272385914,536.036848258108,440.814507262711
"Dhcr24",793.613385994258,817.413147848119,843.227142989926,716.671540878677,697.696915698827,634.091242653371,35.3986597906298,14.4529346643512
"Dhcr7",56.9826843729559,56.9203219391955,75.0664056343107,112.451020626785,107.497444990948,116.929745372619,207.335007345117,115.623477314809
"Dhdds",169.912004312087,164.229125595056,152.954856593219,291.313332420838,290.805760278543,272.47517826027,318.587938115668,209.567552633092
"Dhdh",10.3604880678102,3.73248012716036,6.77290877903555,43.595142054587,57.4504251466776,44.0291016526529,65.7403681825982,86.7176079861071
"Dhfr",406.131132258158,495.486736880538,415.405071780847,428.617658331079,352.698228606665,466.275404387112,192.164153149133,65.0382059895803
"Dhh",0,0,0,0.814862468310037,0.592272424192553,0.360894275841418,0,0
"Dhodh",20.7209761356203,36.3916812398135,33.8645438951777,183.751486603913,173.239684076322,171.424781024673,156.765493358503,93.9440753182826
"Dhps",97.3885878374155,105.44256359228,81.2749053484266,147.082675529962,170.574458167455,160.597952749431,247.790618534408,346.870431944428
"Dhrs1",97.3885878374155,114.773763910181,102.722449815372,104.70982717784,117.269939990125,114.764379717571,2230.11556680968,1994.50498368046
"Dhrs11",9138.98652461534,9539.28608499009,9063.84517354432,789.19430055827,704.211912364945,761.486922025391,606.834167839368,491.39977858794
"Dhrs13",91.1722949967294,75.5827225749973,68.8579059201948,172.750843281728,145.106743927175,164.206895507845,25.284756993307,57.8117386574047
"Dhrs2",0,0,0,1.22229370246505,0.888408636288829,2.16536565504851,0,0
"Dhrs3",2.07209761356203,5.59872019074054,1.12881812983926,36.6688110739516,49.4547474200781,39.3374760667145,788.884418191178,968.346622511529
"Dhrs4",133.650296074751,162.362885531476,173.273582930326,225.309472487725,200.188079377083,239.27290488286,257.904521331731,325.191029947901
"Dhrs7",30.0454153966495,13.9968004768514,8.46613597379444,56.2255103133925,76.107006508743,54.1341413762126,333.758792311652,317.964562615726
"Dhrs7b",36.2617082373355,40.1241613669739,34.993362025017,99.8206523679795,84.694956659535,101.77218578728,419.726966088896,910.534883854124
"Dhrs7c",0,0,0,0,0,0,0,0
"Dhrs9",0,0,0,3.25944987324015,3.25749833305904,2.52625993088992,0,0
"Dhrsx",0,0,0,0,0,0,0,0
"Dhtkd1",0,0,1.12881812983926,17.1121118345108,15.3990830290064,16.2402424128638,0,0
"Dhx15",1973.67297691783,2010.87366850764,2057.27104163205,1818.36559803385,1704.26390061407,1848.1395865839,1506.9715168011,1495.87873776035
"Dhx16",507.663915322698,463.760655799675,477.490068922006,747.228883440304,703.323503728656,657.188476307221,176.993298953149,187.888150636565
"Dhx29",130.542149654408,122.238724164502,136.58699371055,315.759206470139,310.94302270109,315.060702809558,40.4556111892912,43.3588039930535
"Dhx30",221.714444651137,197.821446739499,249.468806694476,486.065462346937,479.148391171775,450.756950525931,237.676715737086,274.605758622672
"Dhx32",80.8118069289192,53.1878418120351,67.7290877903555,200.863598438424,188.934903317424,223.754451021679,146.651590561181,137.302879311336
"Dhx33",68.379221247547,80.2483227339478,71.6799512447929,346.723980265921,348.848457849414,323.000376878069,116.309882169212,57.8117386574047
"Dhx34",119.145612779817,137.168644673143,121.91235802264,108.376708285235,114.900850293355,109.711859855791,510.752091264801,426.36157259836
"Dhx35",55.9466355661748,59.7196820345658,67.1646787254359,150.749556637357,144.514471502983,138.583401923104,65.7403681825982,14.4529346643512
"Dhx36",671.359626794098,778.222106512935,710.026603668893,396.838022066988,367.505039211479,446.065324939992,394.442209095589,390.229235937482
"Dhx37",115.001417552693,128.770564387032,115.703858308524,388.689397383887,396.82252420901,343.932244876871,0,0
"Dhx38",490.05108560742,500.152337039488,533.36656634905,627.036669364573,666.898749640814,554.333607692417,429.840868886219,383.002768605306
"Dhx40",1278.48422756777,1380.08452701754,1434.7278430257,149.527262934892,157.544464835219,164.928684059528,333.758792311652,238.473421961794
"Dhx57",47.6582451119267,50.3884817166649,50.232406777847,110.41386445601,108.681989839333,98.1632430288656,101.139027973228,65.0382059895803
"Dhx58",10.3604880678102,13.0636804450613,14.1102266229907,22.816149112681,40.2745248450936,95.6369830979757,313.530986717007,404.682170601833
"Dhx8",1654.56994442928,1565.77541334377,1614.77433473506,486.472893581092,490.993839655626,456.531258939393,273.075375527715,122.849944646985
"Dhx9",2413.99371979977,2545.55144672337,2354.71461884469,2255.13188104803,2293.27882647356,2314.41499097101,308.474035318345,267.379291290497
"Diablo",196.849273288393,224.881927661412,229.714489422289,240.791859385616,204.333986346431,264.535504191759,581.549410846061,585.343853906223
"Diap1",396.806692997129,403.107853733319,380.41170975583,728.079615435018,865.013875533223,704.104732166606,30.3417083919684,79.4911406539315
"Diap2",20.7209761356203,12.1305604132712,18.6254991423478,94.9314775581193,113.420169232874,87.6973090294645,480.410382872833,195.114617968741
"Diap3",1331.32271671361,1413.67684816199,1424.00407079222,407.023802920863,392.676617239662,465.553615835429,50.569513986614,14.4529346643512
"Dicer1",341.896106237735,399.375373606159,384.926982275187,930.165507575907,902.030902045258,736.946111268175,515.809042663462,281.832225954848
"Dido1",867.17285127571,932.1869117583,790.7370999524,682.039885975501,703.915776152849,594.753766586656,166.879396155826,252.926356626146
"Diexf",55.9466355661748,67.1846422888865,76.7596328290696,201.271029672579,199.59580695289,182.251609299916,70.7973195812596,144.529346643512
"Dimt1",292.165763512246,309.79585055431,265.272260512226,111.636158158475,104.536082869986,111.516331234998,10.1139027973228,14.4529346643512
"Dio1",0,0,0,0,0,0,0,0
"Dio2",0,0.93312003179009,0,8.55605591725539,7.10726909031063,10.8268282752425,0,14.4529346643512
"Dio3",0,0,0,0,0.296136212096276,0,0,0
"Dio3os",0,0,0,0.407431234155018,0,0,0,0
"Dip2a",2.07209761356203,3.73248012716036,2.25763625967852,46.0397294595171,63.6692856006994,40.4201588942388,20.2278055946456,0
"Dip2b",78.7397093153572,55.9872019074054,66.6002696605162,289.276176250063,320.419381488171,267.061764122649,308.474035318345,238.473421961794
"Dip2c",0,0,0,39.5208297130368,47.6779301475005,39.3374760667145,202.278055946456,187.888150636565
"Diras1",0,0,0.564409064919629,0,0,0,0,0
"Diras2",0,0.93312003179009,0,4.4817435757052,10.6609036354659,5.77430841346268,5.0569513986614,0
"Dirc2",584.331527024493,631.722261521891,589.807472841012,139.748913315171,141.55310938202,116.929745372619,161.822444757165,252.926356626146
"Dis3",204.10161493586,231.413767883942,213.34662653962,559.40308449484,533.045181773297,522.214017142531,70.7973195812596,57.8117386574047
"Dis3l",127.434003234065,127.837444355242,113.446222048845,172.750843281728,170.870594379551,179.003560817343,101.139027973228,209.567552633092
"Dis3l2",97.3885878374155,112.907523846601,79.5816781536677,149.119831700737,143.626062866694,142.55323895736,161.822444757165,332.417497280077
"Disc1",0,0,0,6.51889974648029,8.29181393869574,5.41341413762126,0,7.22646733217559
"Disp1",26.9372689763064,16.7961605722216,28.7848623109011,59.0775289524777,60.4117872676404,43.6682073768115,30.3417083919684,0
"Disp2",4.14419522712406,1.86624006358018,9.03054503871406,10.5932120880305,10.0686312112734,10.8268282752425,0,0
"Dixdc1",4.14419522712406,1.86624006358018,0,4.4817435757052,5.0343156056367,6.1352026893041,0,0
"Dkc1",793.613385994258,749.295385527442,881.042550339541,1004.31799219212,1000.34812446122,1057.05933393951,814.169175184485,946.667220515002
"Dkk1",0,0,0,1.22229370246505,0.592272424192553,0,0,0
"Dkk2",0,0,0,0.407431234155018,1.18454484838511,0.721788551682835,20.2278055946456,14.4529346643512
"Dkk3",1.03604880678102,0,0,2.85201863908513,3.55363454515532,7.21788551682835,15.1708541959842,0
"Dkk4",0,0,0,0,0.592272424192553,0,0,0
"Dkkl1",0,0,1.12881812983926,6.51889974648029,6.2188604540218,6.85699124098693,15.1708541959842,7.22646733217559
"Dlat",219.642347037575,201.553926866659,202.622854306147,522.734273420888,483.886570565316,485.763695282548,212.391958743779,158.982281307863
"Dlc1",0,0,0,28.1127551566963,34.3518006031681,32.1195905498862,298.360132521022,267.379291290497
"Dld",563.610550888873,641.053461839792,632.702561774904,799.787512646301,719.018722969759,929.30276029165,237.676715737086,180.66168330439
"Dlec1",0,0,0,0,0.592272424192553,0,0,0
"Dleu2",52.8384891458318,68.1177623206766,53.6188611673648,19.9641304735959,18.9527175741617,28.8715420673134,1446.28810001716,1878.88150636565
"Dleu7",0,0,0,0.407431234155018,3.55363454515532,1.44357710336567,0,0
"Dlg1",420.635815553092,487.088656594427,496.679977129274,473.027662853976,516.16541768381,510.665400315606,91.0251251759051,144.529346643512
"Dlg2",0,0,0,5.70403727817026,11.2531760596585,7.57877979266977,242.733667135747,260.152823958321
"Dlg3",0,0,0,41.5579858838119,45.6049766628266,35.0067447566175,5.0569513986614,0
"Dlg4",8.28839045424813,3.73248012716036,3.38645438951777,41.5579858838119,57.4504251466776,44.0291016526529,5.0569513986614,101.170542650458
"Dlg5",0,0,0,18.3344055369758,19.5449899983542,19.4882908954366,10.1139027973228,0
"Dlgap1",2.07209761356203,0,0.564409064919629,0,0.592272424192553,0.360894275841418,0,0
"Dlgap2",0,0,0,0,0.888408636288829,0,0,0
"Dlgap3",0,0.93312003179009,0,0,0,0,0,0
"Dlgap4",24.8651713627444,39.1910413351838,31.0424985705796,77.8193657236085,108.385853627237,79.7576349609533,1962.09714268062,1662.08748640039
"Dlgap5",1662.85833488353,1533.11621223112,1547.0452469447,597.294189271257,597.306739798189,658.992947686429,126.423784966535,36.1323366608779
"Dlk1",0,0,0,354.872604949021,419.328876328327,424.050774113666,0,0
"Dlk2",0,0,0,0.407431234155018,0.592272424192553,0.721788551682835,0,0
"Dll1",0,0,0,5.29660604401524,7.99567772659946,3.96983703425559,0,21.6794019965268
"Dll3",1.03604880678102,0.93312003179009,0,0,0.592272424192553,0,0,0
"Dll4",0,0,0,14.2600931954256,11.5493122717548,7.93967406851119,10.1139027973228,14.4529346643512
"Dlst",3228.32808192965,3305.1111526005,3506.10911128074,1283.40838758831,1273.97798443818,1295.61045027069,1193.44053008409,1387.48172777771
"Dlx1",0,0.93312003179009,0,0.814862468310037,1.18454484838511,0.360894275841418,0,0
"Dlx1as",3.10814642034305,0.93312003179009,1.69322719475889,0,0.592272424192553,0.360894275841418,0,0
